dteday,season,hr,holiday,workingday,weathersit,casual,registered,cnt,season_cat
2011-03-24,2,15,0,1,2,13,77,90,summer
2011-03-24,2,16,0,1,2,6,78,84,summer
2011-03-24,2,17,0,1,2,12,221,233,summer
2011-03-24,2,18,0,1,2,17,197,214,summer
2011-03-24,2,19,0,1,1,16,122,138,summer
2011-03-24,2,20,0,1,1,8,110,118,summer
2011-03-24,2,21,0,1,1,11,67,78,summer
2011-03-24,2,22,0,1,1,3,59,62,summer
2011-03-24,2,23,0,1,1,9,24,33,summer
2011-03-25,2,0,0,1,1,1,17,18,summer
2011-03-25,2,1,0,1,1,0,5,5,summer
2011-03-25,2,2,0,1,1,0,5,5,summer
2011-03-25,2,3,0,1,1,0,2,2,summer
2011-03-25,2,4,0,1,1,3,2,5,summer
2011-03-25,2,5,0,1,1,0,9,9,summer
2011-03-25,2,6,0,1,1,0,32,32,summer
2011-03-25,2,7,0,1,1,4,100,104,summer
2011-03-25,2,8,0,1,1,9,228,237,summer
2011-03-25,2,9,0,1,1,16,150,166,summer
2011-03-25,2,10,0,1,1,15,53,68,summer
2011-03-25,2,11,0,1,1,17,58,75,summer
2011-03-25,2,12,0,1,1,37,108,145,summer
2011-03-25,2,13,0,1,1,34,104,138,summer
2011-03-25,2,14,0,1,1,30,103,133,summer
2011-03-25,2,15,0,1,2,43,79,122,summer
2011-03-25,2,16,0,1,2,23,127,150,summer
2011-03-25,2,17,0,1,2,23,202,225,summer
2011-03-25,2,18,0,1,1,8,190,198,summer
2011-03-25,2,19,0,1,2,9,126,135,summer
2011-03-25,2,20,0,1,2,6,75,81,summer
2011-03-25,2,21,0,1,2,11,64,75,summer
2011-03-25,2,22,0,1,2,3,40,43,summer
2011-03-25,2,23,0,1,2,8,31,39,summer
2011-03-26,2,0,0,0,2,3,25,28,summer
2011-03-26,2,1,0,0,1,3,24,27,summer
2011-03-26,2,2,0,0,1,4,21,25,summer
2011-03-26,2,3,0,0,1,2,7,9,summer
2011-03-26,2,4,0,0,1,2,4,6,summer
2011-03-26,2,5,0,0,1,0,8,8,summer
2011-03-26,2,6,0,0,1,2,8,10,summer
2011-03-26,2,7,0,0,1,18,23,41,summer
2011-03-26,2,8,0,0,1,24,42,66,summer
2011-03-26,2,9,0,0,1,32,68,100,summer
2011-03-26,2,10,0,0,1,32,93,125,summer
2011-03-26,2,11,0,0,1,75,93,168,summer
2011-03-26,2,12,0,0,1,98,129,227,summer
2011-03-26,2,13,0,0,1,94,145,239,summer
2011-03-26,2,14,0,0,1,93,123,216,summer
2011-03-26,2,15,0,0,1,110,109,219,summer
2011-03-26,2,16,0,0,1,118,130,248,summer
2011-03-26,2,17,0,0,1,102,101,203,summer
2011-03-26,2,18,0,0,2,64,89,153,summer
2011-03-26,2,19,0,0,2,45,93,138,summer
2011-03-26,2,20,0,0,2,18,67,85,summer
2011-03-26,2,21,0,0,2,15,36,51,summer
2011-03-26,2,22,0,0,2,17,46,63,summer
2011-03-26,2,23,0,0,2,10,31,41,summer
2011-03-27,2,0,0,0,2,5,26,31,summer
2011-03-27,2,1,0,0,2,3,17,20,summer
2011-03-27,2,2,0,0,3,6,15,21,summer
2011-03-27,2,3,0,0,3,0,14,14,summer
2011-03-27,2,4,0,0,3,1,5,6,summer
2011-03-27,2,6,0,0,3,0,2,2,summer
2011-03-27,2,7,0,0,3,0,7,7,summer
2011-03-27,2,8,0,0,1,6,8,14,summer
2011-03-27,2,9,0,0,1,17,37,54,summer
2011-03-27,2,10,0,0,2,27,59,86,summer
2011-03-27,2,11,0,0,2,23,85,108,summer
2011-03-27,2,12,0,0,2,43,120,163,summer
2011-03-27,2,13,0,0,1,47,100,147,summer
2011-03-27,2,14,0,0,1,61,103,164,summer
2011-03-27,2,15,0,0,1,61,111,172,summer
2011-03-27,2,16,0,0,1,45,98,143,summer
2011-03-27,2,17,0,0,1,50,109,159,summer
2011-03-27,2,18,0,0,1,32,105,137,summer
2011-03-27,2,19,0,0,1,23,80,103,summer
2011-03-27,2,20,0,0,1,7,50,57,summer
2011-03-27,2,21,0,0,1,7,29,36,summer
2011-03-27,2,22,0,0,1,5,25,30,summer
2011-03-27,2,23,0,0,1,3,16,19,summer
2011-03-28,2,0,0,1,1,1,11,12,summer
2011-03-28,2,1,0,1,1,2,4,6,summer
2011-03-28,2,2,0,1,1,0,5,5,summer
2011-03-28,2,3,0,1,1,0,2,2,summer
2011-03-28,2,5,0,1,1,0,8,8,summer
2011-03-28,2,6,0,1,1,0,40,40,summer
2011-03-28,2,7,0,1,1,6,104,110,summer
2011-03-28,2,8,0,1,1,15,239,254,summer
2011-03-28,2,9,0,1,2,12,109,121,summer
2011-03-28,2,10,0,1,1,22,47,69,summer
2011-03-28,2,11,0,1,2,18,39,57,summer
2011-03-28,2,12,0,1,2,8,71,79,summer
2011-03-28,2,13,0,1,2,14,69,83,summer
2011-03-28,2,14,0,1,1,15,65,80,summer
2011-03-28,2,15,0,1,1,19,53,72,summer
2011-03-28,2,16,0,1,1,15,117,132,summer
2011-03-28,2,17,0,1,1,25,227,252,summer
2011-03-28,2,18,0,1,1,21,220,241,summer
2011-03-28,2,19,0,1,1,17,156,173,summer
2011-03-28,2,20,0,1,1,5,107,112,summer
2011-03-28,2,21,0,1,1,6,55,61,summer
2011-03-28,2,22,0,1,1,0,40,40,summer
2011-03-28,2,23,0,1,1,1,18,19,summer
2011-03-29,2,0,0,1,1,1,15,16,summer
2011-03-29,2,1,0,1,1,0,4,4,summer
2011-03-29,2,2,0,1,1,0,3,3,summer
2011-03-29,2,3,0,1,1,2,1,3,summer
2011-03-29,2,4,0,1,1,1,1,2,summer
2011-03-29,2,5,0,1,1,0,8,8,summer
2011-03-29,2,6,0,1,1,4,46,50,summer
2011-03-29,2,7,0,1,1,5,128,133,summer
2011-03-29,2,8,0,1,1,19,268,287,summer
2011-03-29,2,9,0,1,1,16,156,172,summer
2011-03-29,2,10,0,1,1,13,46,59,summer
2011-03-29,2,11,0,1,2,18,63,81,summer
2011-03-29,2,12,0,1,1,29,77,106,summer
2011-03-29,2,13,0,1,1,24,80,104,summer
2011-03-29,2,14,0,1,1,20,66,86,summer
2011-03-29,2,15,0,1,1,22,65,87,summer
2011-03-29,2,16,0,1,1,12,124,136,summer
2011-03-29,2,17,0,1,1,34,265,299,summer
2011-03-29,2,18,0,1,1,42,252,294,summer
2011-03-29,2,19,0,1,1,20,170,190,summer
2011-03-29,2,20,0,1,1,13,119,132,summer
2011-03-29,2,21,0,1,1,8,75,83,summer
2011-03-29,2,22,0,1,1,6,49,55,summer
2011-03-29,2,23,0,1,2,8,27,35,summer
2011-03-30,2,0,0,1,2,3,8,11,summer
2011-03-30,2,1,0,1,1,1,9,10,summer
2011-03-30,2,2,0,1,2,0,4,4,summer
2011-03-30,2,3,0,1,2,0,4,4,summer
2011-03-30,2,4,0,1,2,1,0,1,summer
2011-03-30,2,5,0,1,2,0,7,7,summer
2011-03-30,2,6,0,1,2,4,44,48,summer
2011-03-30,2,7,0,1,2,8,128,136,summer
2011-03-30,2,8,0,1,2,16,247,263,summer
2011-03-30,2,9,0,1,2,7,147,154,summer
2011-03-30,2,10,0,1,2,13,51,64,summer
2011-03-30,2,11,0,1,2,26,64,90,summer
2011-03-30,2,12,0,1,2,15,65,80,summer
2011-03-30,2,13,0,1,2,14,84,98,summer
2011-03-30,2,14,0,1,2,16,64,80,summer
2011-03-30,2,15,0,1,3,14,56,70,summer
2011-03-30,2,16,0,1,3,0,36,36,summer
2011-03-30,2,17,0,1,3,11,105,116,summer
2011-03-30,2,18,0,1,2,6,79,85,summer
2011-03-30,2,19,0,1,2,5,67,72,summer
2011-03-30,2,20,0,1,3,4,40,44,summer
2011-03-30,2,21,0,1,2,0,27,27,summer
2011-03-30,2,22,0,1,3,3,21,24,summer
2011-03-30,2,23,0,1,3,1,11,12,summer
2011-03-31,2,0,0,1,3,0,3,3,summer
2011-03-31,2,1,0,1,3,1,4,5,summer
2011-03-31,2,2,0,1,3,0,5,5,summer
2011-03-31,2,3,0,1,3,0,1,1,summer
2011-03-31,2,4,0,1,3,0,2,2,summer
2011-03-31,2,5,0,1,3,0,8,8,summer
2011-03-31,2,6,0,1,3,2,34,36,summer
2011-03-31,2,7,0,1,3,5,87,92,summer
2011-03-31,2,8,0,1,2,7,185,192,summer
2011-03-31,2,9,0,1,3,6,126,132,summer
2011-03-31,2,10,0,1,3,15,54,69,summer
2011-03-31,2,11,0,1,3,6,52,58,summer
2011-03-31,2,12,0,1,3,17,73,90,summer
2011-03-31,2,13,0,1,3,13,55,68,summer
2011-03-31,2,14,0,1,3,27,49,76,summer
2011-03-31,2,15,0,1,3,4,61,65,summer
2011-03-31,2,16,0,1,2,13,72,85,summer
2011-03-31,2,17,0,1,2,15,153,168,summer
2011-03-31,2,18,0,1,2,12,165,177,summer
2011-03-31,2,19,0,1,2,12,118,130,summer
2011-03-31,2,20,0,1,3,6,79,85,summer
2011-03-31,2,21,0,1,2,7,53,60,summer
2011-03-31,2,22,0,1,3,7,44,51,summer
2011-03-31,2,23,0,1,3,4,23,27,summer
2011-04-01,2,0,0,1,3,0,6,6,summer
2011-04-01,2,1,0,1,3,0,4,4,summer
2011-04-01,2,2,0,1,3,0,7,7,summer
2011-04-01,2,3,0,1,2,0,4,4,summer
2011-04-01,2,4,0,1,2,0,3,3,summer
2011-04-01,2,5,0,1,3,1,11,12,summer
2011-04-01,2,6,0,1,3,2,26,28,summer
2011-04-01,2,7,0,1,3,4,91,95,summer
2011-04-01,2,8,0,1,2,8,198,206,summer
2011-04-01,2,9,0,1,1,11,162,173,summer
2011-04-01,2,10,0,1,1,12,63,75,summer
2011-04-01,2,11,0,1,1,17,72,89,summer
2011-04-01,2,12,0,1,1,15,80,95,summer
2011-04-01,2,13,0,1,1,18,92,110,summer
2011-04-01,2,14,0,1,2,26,61,87,summer
2011-04-01,2,15,0,1,1,30,81,111,summer
2011-04-01,2,16,0,1,1,42,125,167,summer
2011-04-01,2,17,0,1,1,36,245,281,summer
2011-04-01,2,18,0,1,1,36,205,241,summer
2011-04-01,2,19,0,1,1,16,120,136,summer
2011-04-01,2,20,0,1,1,2,75,77,summer
2011-04-01,2,21,0,1,1,9,84,93,summer
2011-04-01,2,22,0,1,1,10,64,74,summer
2011-04-01,2,23,0,1,1,12,41,53,summer
2011-04-02,2,0,0,0,2,3,29,32,summer
2011-04-02,2,1,0,0,1,4,28,32,summer
2011-04-02,2,2,0,0,1,1,20,21,summer
2011-04-02,2,3,0,0,1,1,8,9,summer
2011-04-02,2,4,0,0,1,0,5,5,summer
2011-04-02,2,5,0,0,2,1,4,5,summer
2011-04-02,2,6,0,0,1,5,7,12,summer
2011-04-02,2,7,0,0,2,2,16,18,summer
2011-04-02,2,8,0,0,1,10,45,55,summer
2011-04-02,2,9,0,0,2,22,65,87,summer
2011-04-02,2,10,0,0,2,41,113,154,summer
2011-04-02,2,11,0,0,2,72,126,198,summer
2011-04-02,2,12,0,0,3,84,100,184,summer
2011-04-02,2,13,0,0,1,56,81,137,summer
2011-04-02,2,14,0,0,3,97,93,190,summer
2011-04-02,2,15,0,0,3,72,64,136,summer
2011-04-02,2,16,0,0,1,111,85,196,summer
2011-04-02,2,17,0,0,1,89,95,184,summer
2011-04-02,2,18,0,0,1,69,110,179,summer
2011-04-02,2,19,0,0,1,71,77,148,summer
2011-04-02,2,20,0,0,1,29,56,85,summer
2011-04-02,2,21,0,0,1,24,53,77,summer
2011-04-02,2,22,0,0,1,14,41,55,summer
2011-04-02,2,23,0,0,1,20,33,53,summer
2011-04-03,2,0,0,0,1,8,31,39,summer
2011-04-03,2,1,0,0,1,8,26,34,summer
2011-04-03,2,2,0,0,1,5,19,24,summer
2011-04-03,2,3,0,0,1,3,8,11,summer
2011-04-03,2,4,0,0,1,3,0,3,summer
2011-04-03,2,5,0,0,1,1,4,5,summer
2011-04-03,2,6,0,0,1,10,23,33,summer
2011-04-03,2,7,0,0,1,13,20,33,summer
2011-04-03,2,8,0,0,1,18,44,62,summer
2011-04-03,2,9,0,0,1,68,74,142,summer
2011-04-03,2,10,0,0,1,111,104,215,summer
2011-04-03,2,11,0,0,1,139,104,243,summer
2011-04-03,2,12,0,0,1,166,147,313,summer
2011-04-03,2,13,0,0,1,219,148,367,summer
2011-04-03,2,14,0,0,1,240,109,349,summer
2011-04-03,2,15,0,0,2,174,118,292,summer
2011-04-03,2,16,0,0,2,147,156,303,summer
2011-04-03,2,17,0,0,2,148,126,274,summer
2011-04-03,2,18,0,0,2,71,101,172,summer
2011-04-03,2,19,0,0,2,51,93,144,summer
2011-04-03,2,20,0,0,3,24,55,79,summer
2011-04-03,2,21,0,0,2,8,37,45,summer
2011-04-03,2,22,0,0,1,7,29,36,summer
2011-04-03,2,23,0,0,1,9,22,31,summer
2011-04-04,2,0,0,1,1,1,5,6,summer
2011-04-04,2,1,0,1,1,7,4,11,summer
2011-04-04,2,2,0,1,1,1,1,2,summer
2011-04-04,2,3,0,1,1,1,0,1,summer
2011-04-04,2,4,0,1,1,1,1,2,summer
2011-04-04,2,5,0,1,1,0,7,7,summer
2011-04-04,2,6,0,1,1,3,43,46,summer
2011-04-04,2,7,0,1,2,7,150,157,summer
2011-04-04,2,8,0,1,2,31,308,339,summer
2011-04-04,2,9,0,1,2,24,134,158,summer
2011-04-04,2,10,0,1,2,35,55,90,summer
2011-04-04,2,11,0,1,1,58,66,124,summer
2011-04-04,2,12,0,1,1,59,98,157,summer
2011-04-04,2,13,0,1,1,47,92,139,summer
2011-04-04,2,14,0,1,2,47,76,123,summer
2011-04-04,2,15,0,1,1,47,96,143,summer
2011-04-04,2,16,0,1,1,59,130,189,summer
2011-04-04,2,17,0,1,1,83,283,366,summer
2011-04-04,2,18,0,1,2,78,308,386,summer
2011-04-04,2,19,0,1,1,51,227,278,summer
2011-04-04,2,20,0,1,2,40,133,173,summer
2011-04-04,2,21,0,1,2,19,76,95,summer
2011-04-04,2,22,0,1,2,17,58,75,summer
2011-04-04,2,23,0,1,2,18,30,48,summer
2011-04-05,2,0,0,1,1,10,12,22,summer
2011-04-05,2,1,0,1,3,10,5,15,summer
2011-04-05,2,2,0,1,2,0,5,5,summer
2011-04-05,2,3,0,1,2,1,3,4,summer
2011-04-05,2,4,0,1,3,0,2,2,summer
2011-04-05,2,5,0,1,3,0,5,5,summer
2011-04-05,2,6,0,1,2,2,36,38,summer
2011-04-05,2,7,0,1,2,10,124,134,summer
2011-04-05,2,8,0,1,3,9,148,157,summer
2011-04-05,2,9,0,1,3,2,44,46,summer
2011-04-05,2,10,0,1,3,3,25,28,summer
2011-04-05,2,11,0,1,3,1,18,19,summer
2011-04-05,2,12,0,1,2,6,32,38,summer
2011-04-05,2,13,0,1,2,5,51,56,summer
2011-04-05,2,14,0,1,2,9,67,76,summer
2011-04-05,2,15,0,1,1,6,62,68,summer
2011-04-05,2,16,0,1,1,17,113,130,summer
2011-04-05,2,17,0,1,1,27,246,273,summer
2011-04-05,2,18,0,1,1,19,248,267,summer
2011-04-05,2,19,0,1,1,12,148,160,summer
2011-04-05,2,20,0,1,1,4,87,91,summer
2011-04-05,2,21,0,1,1,8,81,89,summer
2011-04-05,2,22,0,1,1,3,43,46,summer
2011-04-05,2,23,0,1,1,3,23,26,summer
2011-04-06,2,0,0,1,1,0,15,15,summer
2011-04-06,2,1,0,1,1,0,2,2,summer
2011-04-06,2,2,0,1,1,0,5,5,summer
2011-04-06,2,3,0,1,1,0,4,4,summer
2011-04-06,2,4,0,1,1,0,1,1,summer
2011-04-06,2,5,0,1,1,1,12,13,summer
2011-04-06,2,6,0,1,1,4,52,56,summer
2011-04-06,2,7,0,1,1,3,130,133,summer
2011-04-06,2,8,0,1,1,17,308,325,summer
2011-04-06,2,9,0,1,1,8,157,165,summer
2011-04-06,2,10,0,1,1,21,48,69,summer
2011-04-06,2,11,0,1,1,23,70,93,summer
2011-04-06,2,12,0,1,1,22,112,134,summer
2011-04-06,2,13,0,1,1,29,83,112,summer
2011-04-06,2,14,0,1,1,35,80,115,summer
2011-04-06,2,15,0,1,1,34,83,117,summer
2011-04-06,2,16,0,1,1,27,142,169,summer
2011-04-06,2,17,0,1,1,53,303,356,summer
2011-04-06,2,18,0,1,1,43,282,325,summer
2011-04-06,2,19,0,1,1,36,196,232,summer
2011-04-06,2,20,0,1,1,15,126,141,summer
2011-04-06,2,21,0,1,1,18,84,102,summer
2011-04-06,2,22,0,1,1,13,71,84,summer
2011-04-06,2,23,0,1,1,11,29,40,summer
2011-04-07,2,0,0,1,1,5,15,20,summer
2011-04-07,2,1,0,1,1,2,11,13,summer
2011-04-07,2,2,0,1,1,0,7,7,summer
2011-04-07,2,3,0,1,1,0,3,3,summer
2011-04-07,2,4,0,1,1,0,1,1,summer
2011-04-07,2,5,0,1,1,0,6,6,summer
2011-04-07,2,6,0,1,1,5,59,64,summer
2011-04-07,2,7,0,1,2,8,152,160,summer
2011-04-07,2,8,0,1,1,23,291,314,summer
2011-04-07,2,9,0,1,2,15,155,170,summer
2011-04-07,2,10,0,1,2,29,66,95,summer
2011-04-07,2,11,0,1,2,36,86,122,summer
2011-04-07,2,12,0,1,2,39,114,153,summer
2011-04-07,2,13,0,1,2,36,99,135,summer
2011-04-07,2,14,0,1,1,46,111,157,summer
2011-04-07,2,15,0,1,1,27,133,160,summer
2011-04-07,2,16,0,1,1,52,161,213,summer
2011-04-07,2,17,0,1,1,63,280,343,summer
2011-04-07,2,18,0,1,1,68,265,333,summer
2011-04-07,2,19,0,1,1,34,192,226,summer
2011-04-07,2,20,0,1,1,37,166,203,summer
2011-04-07,2,21,0,1,2,19,89,108,summer
2011-04-07,2,22,0,1,2,18,63,81,summer
2011-04-07,2,23,0,1,1,9,45,54,summer
2011-04-08,2,0,0,1,2,4,21,25,summer
2011-04-08,2,1,0,1,2,3,6,9,summer
2011-04-08,2,2,0,1,3,3,10,13,summer
2011-04-08,2,3,0,1,3,0,1,1,summer
2011-04-08,2,4,0,1,2,0,1,1,summer
2011-04-08,2,5,0,1,2,1,8,9,summer
2011-04-08,2,6,0,1,2,2,33,35,summer
2011-04-08,2,7,0,1,3,4,109,113,summer
2011-04-08,2,8,0,1,3,13,208,221,summer
2011-04-08,2,9,0,1,2,17,168,185,summer
2011-04-08,2,10,0,1,2,10,63,73,summer
2011-04-08,2,11,0,1,2,19,79,98,summer
2011-04-08,2,12,0,1,3,29,51,80,summer
2011-04-08,2,13,0,1,3,7,35,42,summer
2011-04-08,2,14,0,1,3,2,13,15,summer
2011-04-08,2,15,0,1,3,1,24,25,summer
2011-04-08,2,16,0,1,2,2,58,60,summer
2011-04-08,2,17,0,1,3,10,138,148,summer
2011-04-08,2,18,0,1,3,8,54,62,summer
2011-04-08,2,19,0,1,3,1,52,53,summer
2011-04-08,2,20,0,1,2,12,51,63,summer
2011-04-08,2,21,0,1,2,11,43,54,summer
2011-04-08,2,22,0,1,2,9,42,51,summer
2011-04-08,2,23,0,1,2,4,31,35,summer
2011-04-09,2,0,0,0,2,5,26,31,summer
2011-04-09,2,1,0,0,2,3,17,20,summer
2011-04-09,2,2,0,0,2,2,15,17,summer
2011-04-09,2,3,0,0,3,3,11,14,summer
2011-04-09,2,4,0,0,3,0,3,3,summer
2011-04-09,2,5,0,0,2,0,5,5,summer
2011-04-09,2,6,0,0,2,0,13,13,summer
2011-04-09,2,7,0,0,2,8,13,21,summer
2011-04-09,2,8,0,0,2,7,47,54,summer
2011-04-09,2,9,0,0,2,27,71,98,summer
2011-04-09,2,10,0,0,2,43,90,133,summer
2011-04-09,2,11,0,0,2,51,91,142,summer
2011-04-09,2,12,0,0,2,79,123,202,summer
2011-04-09,2,13,0,0,2,114,108,222,summer
2011-04-09,2,14,0,0,2,94,118,212,summer
2011-04-09,2,15,0,0,2,85,116,201,summer
2011-04-09,2,16,0,0,2,73,118,191,summer
2011-04-09,2,17,0,0,2,128,129,257,summer
2011-04-09,2,18,0,0,2,48,129,177,summer
2011-04-09,2,19,0,0,2,47,83,130,summer
2011-04-09,2,20,0,0,2,19,74,93,summer
2011-04-09,2,21,0,0,2,10,65,75,summer
2011-04-09,2,22,0,0,2,21,66,87,summer
2011-04-09,2,23,0,0,2,12,45,57,summer
2011-04-10,2,0,0,0,2,5,48,53,summer
2011-04-10,2,1,0,0,2,6,31,37,summer
2011-04-10,2,2,0,0,2,12,24,36,summer
2011-04-10,2,3,0,0,2,5,11,16,summer
2011-04-10,2,4,0,0,2,3,2,5,summer
2011-04-10,2,5,0,0,2,0,4,4,summer
2011-04-10,2,6,0,0,2,0,4,4,summer
2011-04-10,2,7,0,0,2,3,7,10,summer
2011-04-10,2,8,0,0,2,17,38,55,summer
2011-04-10,2,9,0,0,2,31,50,81,summer
2011-04-10,2,10,0,0,2,69,81,150,summer
2011-04-10,2,11,0,0,2,93,109,202,summer
2011-04-10,2,12,0,0,2,94,136,230,summer
2011-04-10,2,13,0,0,1,121,142,263,summer
2011-04-10,2,14,0,0,1,148,133,281,summer
2011-04-10,2,15,0,0,1,156,141,297,summer
2011-04-10,2,16,0,0,2,135,153,288,summer
2011-04-10,2,17,0,0,2,84,152,236,summer
2011-04-10,2,18,0,0,1,103,137,240,summer
2011-04-10,2,19,0,0,1,47,84,131,summer
2011-04-10,2,20,0,0,1,21,71,92,summer
2011-04-10,2,21,0,0,1,18,77,95,summer
2011-04-10,2,22,0,0,1,12,45,57,summer
2011-04-10,2,23,0,0,1,5,27,32,summer
2011-04-11,2,0,0,1,1,7,16,23,summer
2011-04-11,2,1,0,1,1,1,3,4,summer
2011-04-11,2,2,0,1,1,7,2,9,summer
2011-04-11,2,4,0,1,1,0,1,1,summer
2011-04-11,2,5,0,1,1,1,12,13,summer
2011-04-11,2,6,0,1,2,2,59,61,summer
2011-04-11,2,7,0,1,2,12,164,176,summer
2011-04-11,2,8,0,1,2,28,286,314,summer
2011-04-11,2,9,0,1,2,33,132,165,summer
2011-04-11,2,10,0,1,2,41,55,96,summer
2011-04-11,2,11,0,1,2,45,59,104,summer
2011-04-11,2,12,0,1,2,37,97,134,summer
2011-04-11,2,13,0,1,2,62,77,139,summer
2011-04-11,2,14,0,1,2,60,85,145,summer
2011-04-11,2,15,0,1,1,56,85,141,summer
2011-04-11,2,16,0,1,1,73,162,235,summer
2011-04-11,2,17,0,1,1,100,352,452,summer
2011-04-11,2,18,0,1,1,93,290,383,summer
2011-04-11,2,19,0,1,1,73,211,284,summer
2011-04-11,2,20,0,1,1,44,122,166,summer
2011-04-11,2,21,0,1,1,39,119,158,summer
2011-04-11,2,22,0,1,2,25,66,91,summer
2011-04-11,2,23,0,1,3,16,38,54,summer
2011-04-12,2,0,0,1,2,11,13,24,summer
2011-04-12,2,1,0,1,2,6,7,13,summer
2011-04-12,2,2,0,1,2,7,7,14,summer
2011-04-12,2,3,0,1,2,0,1,1,summer
2011-04-12,2,4,0,1,2,4,2,6,summer
2011-04-12,2,5,0,1,2,1,15,16,summer
2011-04-12,2,6,0,1,2,3,55,58,summer
2011-04-12,2,7,0,1,2,12,177,189,summer
2011-04-12,2,8,0,1,3,15,211,226,summer
2011-04-12,2,9,0,1,3,4,50,54,summer
2011-04-12,2,10,0,1,3,6,34,40,summer
2011-04-12,2,11,0,1,1,11,38,49,summer
2011-04-12,2,12,0,1,2,9,83,92,summer
2011-04-12,2,13,0,1,3,22,84,106,summer
2011-04-12,2,14,0,1,2,16,28,44,summer
2011-04-12,2,15,0,1,2,24,54,78,summer
2011-04-12,2,16,0,1,2,19,80,99,summer
2011-04-12,2,17,0,1,3,29,262,291,summer
2011-04-12,2,18,0,1,3,21,203,224,summer
2011-04-12,2,19,0,1,2,3,127,130,summer
2011-04-12,2,20,0,1,2,9,94,103,summer
2011-04-12,2,21,0,1,2,10,74,84,summer
2011-04-12,2,22,0,1,2,7,47,54,summer
2011-04-12,2,23,0,1,2,8,31,39,summer
2011-04-13,2,0,0,1,2,3,12,15,summer
2011-04-13,2,1,0,1,2,0,1,1,summer
2011-04-13,2,2,0,1,3,0,2,2,summer
2011-04-13,2,3,0,1,3,0,2,2,summer
2011-04-13,2,4,0,1,3,1,2,3,summer
2011-04-13,2,5,0,1,3,1,4,5,summer
2011-04-13,2,6,0,1,3,1,33,34,summer
2011-04-13,2,7,0,1,3,3,67,70,summer
2011-04-13,2,8,0,1,3,6,158,164,summer
2011-04-13,2,9,0,1,2,2,63,65,summer
2011-04-13,2,10,0,1,2,4,42,46,summer
2011-04-13,2,11,0,1,2,4,57,61,summer
2011-04-13,2,12,0,1,3,12,83,95,summer
2011-04-13,2,13,0,1,2,6,55,61,summer
2011-04-13,2,14,0,1,2,24,82,106,summer
2011-04-13,2,15,0,1,2,12,69,81,summer
2011-04-13,2,16,0,1,1,23,119,142,summer
2011-04-13,2,17,0,1,1,25,284,309,summer
2011-04-13,2,18,0,1,1,28,293,321,summer
2011-04-13,2,19,0,1,1,15,160,175,summer
2011-04-13,2,20,0,1,1,7,119,126,summer
2011-04-13,2,21,0,1,1,17,100,117,summer
2011-04-13,2,22,0,1,1,10,89,99,summer
2011-04-13,2,23,0,1,1,5,57,62,summer
2011-04-14,2,0,0,1,1,3,18,21,summer
2011-04-14,2,1,0,1,1,1,9,10,summer
2011-04-14,2,2,0,1,1,0,3,3,summer
2011-04-14,2,3,0,1,1,0,2,2,summer
2011-04-14,2,4,0,1,1,1,8,9,summer
2011-04-14,2,5,0,1,1,2,12,14,summer
2011-04-14,2,6,0,1,1,4,66,70,summer
2011-04-14,2,7,0,1,1,11,182,193,summer
2011-04-14,2,8,0,1,1,21,316,337,summer
2011-04-14,2,9,0,1,1,18,152,170,summer
2011-04-14,2,10,0,1,1,21,68,89,summer
2011-04-14,2,11,0,1,1,28,87,115,summer
2011-04-14,2,12,0,1,1,35,110,145,summer
2011-04-14,2,13,0,1,1,38,121,159,summer
2011-04-14,2,14,0,1,1,36,101,137,summer
2011-04-14,2,15,0,1,1,57,85,142,summer
2011-04-14,2,16,0,1,1,49,153,202,summer
2011-04-14,2,17,0,1,1,50,338,388,summer
2011-04-14,2,18,0,1,1,47,290,337,summer
2011-04-14,2,19,0,1,1,37,222,259,summer
2011-04-14,2,20,0,1,1,22,147,169,summer
2011-04-14,2,21,0,1,1,19,126,145,summer
2011-04-14,2,22,0,1,1,22,82,104,summer
2011-04-14,2,23,0,1,1,7,40,47,summer
2011-04-15,2,0,1,0,1,6,21,27,summer
2011-04-15,2,1,1,0,1,6,9,15,summer
2011-04-15,2,2,1,0,1,8,10,18,summer
2011-04-15,2,3,1,0,1,0,3,3,summer
2011-04-15,2,4,1,0,1,0,3,3,summer
2011-04-15,2,5,1,0,1,2,11,13,summer
2011-04-15,2,6,1,0,1,5,42,47,summer
2011-04-15,2,7,1,0,1,10,139,149,summer
2011-04-15,2,8,1,0,1,21,279,300,summer
2011-04-15,2,9,1,0,1,16,162,178,summer
2011-04-15,2,10,1,0,1,31,91,122,summer
2011-04-15,2,11,1,0,1,41,95,136,summer
2011-04-15,2,12,1,0,1,45,155,200,summer
2011-04-15,2,13,1,0,1,47,133,180,summer
2011-04-15,2,14,1,0,1,57,106,163,summer
2011-04-15,2,15,1,0,1,50,112,162,summer
2011-04-15,2,16,1,0,1,70,173,243,summer
2011-04-15,2,17,1,0,2,64,267,331,summer
2011-04-15,2,18,1,0,2,47,216,263,summer
2011-04-15,2,19,1,0,1,41,168,209,summer
2011-04-15,2,20,1,0,2,26,92,118,summer
2011-04-15,2,21,1,0,2,25,77,102,summer
2011-04-15,2,22,1,0,2,16,64,80,summer
2011-04-15,2,23,1,0,2,8,56,64,summer
2011-04-16,2,0,0,0,2,7,36,43,summer
2011-04-16,2,1,0,0,2,5,28,33,summer
2011-04-16,2,2,0,0,2,5,19,24,summer
